industry,customer_count,avg_transaction_value,num_transactions,marketing_spend,customer_satisfaction,churn_rate,fraud_cases,issue_identified,cluster
Healthcare,42401,338.19500112539157,500,42814.69181367632,6.894786907558235,0.024897421528538098,10,Low Sales,0
Healthcare,37993,429.21859561086416,754,390341.8282580166,1.5499637062203973,0.3504701861688534,29,High Customer Churn,2
Telecom,32875,143.81096325771227,1157,39559.06923535316,4.9306301001517685,0.46796709893851346,39,Low Sales,0
Telecom,7054,255.92682839927676,597,280564.35705632233,9.217979082275946,0.19752607974310132,42,Operational Inefficiency,2
E-commerce,35273,488.25311793003283,947,127698.40830035562,8.121563460328609,0.02043692058419544,26,Operational Inefficiency,0
E-commerce,42821,179.95603546434927,1639,125505.58884422865,3.748937520653715,0.02367580415378709,28,Fraud Risk,0
Banking,49517,305.6222455634054,1451,495408.9023475645,9.323249312724823,0.44709141979843364,31,High Acquisition Cost,1
Banking,11832,63.29393609611729,197,379606.004454376,3.9668184707295238,0.3640328924771683,48,Low Sales,2
Retail,30670,310.8872011901327,465,419284.9823540698,1.6526394670380624,0.06227632827102412,29,Operational Inefficiency,2
E-commerce,23852,63.0232511862166,1852,288131.4292452863,9.946503610913021,0.03674923575508632,25,Fraud Risk,1
Healthcare,24620,480.43300895543456,562,436152.07225990586,8.830202744702547,0.4043644281715849,29,Fraud Risk,2
E-commerce,29307,363.5180729947095,127,324517.8168873447,5.193395049709831,0.40683171007462593,9,Low Sales,2
Healthcare,48551,398.3166983051391,812,473355.98387419095,6.997388717731635,0.06905570149810401,11,Fraud Risk,2
Telecom,2551,357.97009317038567,1509,144262.6000925902,7.041052700710031,0.15774499790543203,32,High Customer Churn,0
E-commerce,48922,303.06993731670354,372,299683.17516253307,2.750340076574143,0.3922127716412059,33,High Acquisition Cost,2
Telecom,28812,235.95813492104259,925,346615.01722876163,2.800437698382691,0.2674519147674631,17,Low Sales,2
Banking,14799,432.01922228531,1250,199503.9659887643,5.226226330166432,0.4787265817553967,38,Low Sales,0
Banking,27312,479.2811204206703,301,440455.45129000634,9.204158261239282,0.24572069621954243,15,Low Sales,2
Retail,40620,259.53736299395905,1644,490002.5657365564,1.089943973727137,0.34170938940710116,44,Fraud Risk,1
E-commerce,2449,467.13682359452577,1410,249415.89822946748,8.042550723544235,0.2597938492133763,3,Fraud Risk,1
Telecom,25426,299.9997967944884,549,198367.12412814784,1.5177410534318874,0.47205309288567243,9,Low Sales,2
Healthcare,36427,278.42440971028793,1211,238609.27463544704,5.3039990339480605,0.20534295511312833,27,Low Sales,0
Banking,41277,238.15171181857121,1441,427104.6891373061,6.740855497661288,0.122600263037514,40,High Customer Churn,1
Banking,32551,120.45812553445754,118,324506.870631493,7.1808334037421835,0.17005059153768665,17,Operational Inefficiency,2
Healthcare,25277,21.78543719266841,1716,27162.32439645706,1.5263133725432025,0.42785985004096233,8,High Customer Churn,0
Telecom,36489,135.9229888909094,1230,273374.10567062884,4.767432556455714,0.25398989612094536,21,Low Sales,1
Telecom,46212,264.66712236971125,1581,13563.560756780058,6.254535344520922,0.18358362871609712,9,Fraud Risk,0
E-commerce,10637,202.38077708468123,410,390375.0086466857,1.5944098357540624,0.2766874106866466,39,Fraud Risk,2
E-commerce,44258,235.27290944126423,511,167514.57540351956,2.215851009357788,0.07528255656565275,22,Low Sales,0
Retail,36693,490.7111453907438,841,238643.70364807802,6.972840905536346,0.012626059266542082,42,Operational Inefficiency,2
Banking,10824,188.13073792127724,723,400345.66242427786,5.694743769315865,0.14748649500981048,12,High Acquisition Cost,2
E-commerce,27950,237.0478108928518,831,27992.16455645197,2.456457951414615,0.30645280269393577,23,High Acquisition Cost,0
Telecom,24488,84.0874646493534,734,83478.06011784717,5.817154032232601,0.35872357713407976,12,High Customer Churn,0
Healthcare,40008,43.019711569754065,597,201990.38634033184,9.214231360999742,0.41503937351246367,47,Operational Inefficiency,2
Telecom,1215,392.1965670043974,343,118812.95595505249,1.1402882629782753,0.46406514410329014,44,High Acquisition Cost,0
Banking,41067,293.92792403454973,789,172261.20575865623,6.783703961372692,0.21193505001273635,24,Operational Inefficiency,0
Telecom,12523,385.1383069010696,676,499096.49525677017,1.6628539114480774,0.37285323178315277,43,Fraud Risk,2
Retail,11364,91.93414346554478,1503,413580.1465990363,1.0580449866823076,0.04658973579705065,46,Fraud Risk,1
Banking,4153,294.47781016769164,614,442531.3984052537,2.3558903979457044,0.038189699398319246,28,Operational Inefficiency,2
Healthcare,24834,141.74838768386024,306,468842.0436150588,4.806159686685273,0.07115101607321674,15,Low Sales,2
Retail,35474,129.46967211200956,1047,173763.26075552683,8.221095990837576,0.22979885793707358,39,High Acquisition Cost,0
Banking,44066,25.532486745432923,493,152053.094109254,3.5360694694410277,0.11352790486438745,5,High Acquisition Cost,0
Healthcare,35335,82.56354731315452,1144,120860.93382317708,6.631058911498828,0.15059322154952975,7,Fraud Risk,0
Retail,11400,168.44869351985378,1928,415907.8710975207,4.70040974159776,0.3274612850210283,33,High Customer Churn,1
Retail,11345,76.10180508365075,1650,341378.17183116655,3.1089861276940716,0.18567586761339452,17,High Acquisition Cost,1
Banking,34896,493.21205139725,1466,121905.13132902427,5.628224028545728,0.28311206328183086,42,Fraud Risk,0
E-commerce,20894,168.14367129149633,817,191611.94545917516,8.177180413353609,0.2120778408009302,31,Fraud Risk,0
Retail,29899,82.55549441711752,301,255822.32314673514,8.492431330505298,0.09279493520471158,48,Operational Inefficiency,2
Retail,41635,115.55951015741971,219,266429.32835050806,8.61867578689513,0.04626979522538812,9,Operational Inefficiency,2
Healthcare,29229,302.0975496039087,1772,444920.22563309874,4.047020312994815,0.12575343270184505,33,Operational Inefficiency,1
Telecom,6583,50.740891455098485,1935,193380.23580887206,8.141104582441777,0.03827323005061173,22,High Customer Churn,1
Banking,5897,433.9683824677553,1930,454719.3950977536,2.9096060959801706,0.31311986034600536,18,High Acquisition Cost,1
Banking,7001,481.51984603383073,488,223476.94235829587,7.64582591118595,0.3999016247183892,19,High Customer Churn,2
E-commerce,44881,138.4387619203428,1660,374454.4740222151,9.53545983645355,0.17647297643632642,33,High Customer Churn,1
E-commerce,5567,236.0457289236125,1947,465475.88839260273,1.1236945122186146,0.19968441712265553,37,Operational Inefficiency,1
Banking,10271,30.624536494158594,333,454249.97346181684,4.963275380609183,0.40993362075206025,16,Fraud Risk,2
E-commerce,48116,327.5409078690663,1756,33191.66931136217,6.829938895726041,0.11908032706304454,43,Low Sales,0
Healthcare,12703,218.68450786524267,701,106823.62601340207,7.3159819343879775,0.06838852994548836,4,Fraud Risk,0
Banking,14329,149.62806372874672,1443,241068.1856384762,2.5847898244228196,0.25554787749223234,1,Fraud Risk,1
E-commerce,36509,119.28181309597207,811,218619.3735267881,9.749649477147335,0.3266331830712862,40,Fraud Risk,0
Banking,7256,333.93107727620503,1081,322241.3740944175,6.537388311738757,0.30383066827277483,33,Fraud Risk,1
Telecom,1228,219.78417489551094,1303,472630.98015857907,2.47906541105441,0.3597977921843486,19,High Customer Churn,1
Retail,25746,106.23645873435777,956,60640.33208258467,1.1847026054126375,0.037808079264781705,45,Operational Inefficiency,0
Banking,17678,350.7723591136755,1491,228670.03924144903,8.049377789107982,0.21981879025160272,46,Operational Inefficiency,1
Retail,38052,291.23469585761296,175,100243.46375413396,1.7173426550091317,0.12689955673338962,1,Fraud Risk,0
E-commerce,47032,432.16258636615817,748,447583.261206984,2.2694582896321287,0.38196941717755184,27,Low Sales,2
Retail,47158,76.38843146071659,749,482467.19197181816,6.1734702417012155,0.4376379371895713,17,High Acquisition Cost,2
Banking,24185,397.11996893333895,595,241957.3325357233,6.431549531046578,0.1478545129951433,43,Fraud Risk,2
Telecom,34686,343.2880576722843,1645,56485.097375429665,7.1819840673315865,0.05665685874401005,38,Fraud Risk,0
E-commerce,12445,75.20524967748696,1324,393720.86002772325,4.541626113972587,0.13417970137578444,47,Low Sales,1
Banking,34266,353.51395033842596,929,350084.9684937375,7.9650880207014065,0.06096415963887065,34,High Customer Churn,2
E-commerce,3809,231.9426986623186,1469,180562.05917210368,9.769227396542998,0.16798686139559235,14,Fraud Risk,0
Healthcare,38729,473.5926970668047,582,444266.6996146369,3.4398544877189474,0.2737173033776946,46,Low Sales,2
Retail,42785,87.97344829659167,1342,488036.7854424401,7.327257548841513,0.48710366765512114,38,High Customer Churn,1
Healthcare,37547,328.5600275915542,1183,281137.65531944676,9.356217871556412,0.2056914246321657,39,High Customer Churn,1
Banking,43818,203.35042182221406,1090,285035.31611542474,7.176580863553384,0.11781956268876434,38,Fraud Risk,1
Telecom,35886,479.2710418836213,1782,152269.18503132003,7.1299854877983355,0.09173285278170917,2,High Customer Churn,0
E-commerce,7391,178.3879497393327,718,294330.48781174055,3.0139531217668596,0.09478948540795124,18,Fraud Risk,2
Retail,1145,481.84923655606406,649,222622.94865979903,5.8161718028772365,0.104372864798115,22,Fraud Risk,2
E-commerce,14929,452.7132085283596,745,154584.55832938568,6.062705592441222,0.38351084104334904,18,Operational Inefficiency,0
Banking,25326,149.78395294911505,1344,38256.67227933115,7.301166062103575,0.03990357860188576,17,High Acquisition Cost,0
E-commerce,30991,405.7000528766853,1938,130090.39055601684,9.971393049065643,0.4987273264020867,29,High Acquisition Cost,0
Retail,48685,497.89001686568287,601,102938.05159044388,1.3027944028938587,0.266116331671468,38,Operational Inefficiency,0
Banking,38333,141.27824104221554,1256,273310.78235420474,1.5870939514073816,0.2766932282074046,18,Fraud Risk,1
E-commerce,17576,229.65304127519343,945,302826.66077297897,1.7015506248782688,0.18520630056280638,4,Low Sales,2
Telecom,40405,269.68675355204465,152,306243.00353147817,7.686812210400611,0.348225126111939,12,High Customer Churn,2
Banking,29464,161.56694518585488,549,197149.59551761116,2.2271841559968175,0.24101360703159086,33,Operational Inefficiency,2
Banking,9243,27.327123030094285,161,213508.7181743205,6.602066870413107,0.1712400296326294,23,Operational Inefficiency,2
Telecom,32601,125.6620372148128,1146,417948.0226721168,3.922019901041126,0.13991781781694101,17,Operational Inefficiency,1
Healthcare,3410,155.32970448404404,143,240735.2426909954,5.1158796058963985,0.4635690913972972,3,Operational Inefficiency,2
Retail,2820,232.92785663272983,919,493947.7994078756,2.940968438356725,0.15258486237568591,35,High Acquisition Cost,2
Healthcare,36289,102.1291896384329,1681,222610.5288543881,8.794959051740879,0.22383269712062256,7,Fraud Risk,1
E-commerce,39650,439.16209121200285,758,326542.5675858303,6.275352917467237,0.18166728703706944,42,Operational Inefficiency,2
Telecom,35635,358.3573437110413,827,29929.68450173092,9.501069372240273,0.05222762543973762,0,Operational Inefficiency,0
Healthcare,8465,60.89622922863775,951,328403.2625873114,6.171366247338966,0.10110785329631088,40,Operational Inefficiency,2
Banking,33439,332.0443765471671,146,426456.06523542805,2.1151722753725197,0.10285596790992718,37,Low Sales,2
E-commerce,28314,333.7551086746978,1982,471516.63007398165,2.5378339045462788,0.3498882620509309,35,Low Sales,1
E-commerce,45229,478.9861633489413,919,498673.7027616864,9.901665787310625,0.2092268508832465,37,High Customer Churn,2
Healthcare,20583,21.4500182509574,1147,144678.4295963704,7.53008677597781,0.39316410590462275,12,Fraud Risk,0
Healthcare,28155,139.00757590678745,1780,289808.1820887298,1.443508750261807,0.3573859529237369,21,Operational Inefficiency,1
Telecom,39871,465.3399101001514,188,228105.40283841293,7.334029045311983,0.10410438553405844,28,High Customer Churn,2
Retail,13197,467.42427939117584,1297,284089.65288470965,4.709557421286505,0.28582929085884934,8,High Customer Churn,1
Healthcare,30511,365.88148129790596,1699,82939.21380897409,3.7648754814087146,0.3740253345639134,26,Fraud Risk,0
Healthcare,16424,387.5663941028192,1242,428794.03843499103,2.3865471435748082,0.32019103250310427,45,Low Sales,1
Banking,49821,63.91181980623061,834,455236.6269555709,8.559135591009092,0.30400808896311066,43,Fraud Risk,2
E-commerce,1240,266.6604006935521,1791,227582.52324089667,1.5745724109019061,0.3724093348263763,3,High Customer Churn,1
Retail,5631,131.15983581871973,277,143812.78147892054,3.608519161416763,0.03782256223559038,39,Fraud Risk,2
Banking,10599,106.9846609345363,1118,74712.5466882411,3.7574460444313393,0.3683967542071021,16,Low Sales,0
Telecom,45462,408.9455835791996,1955,343463.5882650132,2.448147555671503,0.1436010789451799,36,High Customer Churn,1
Telecom,25658,84.81830560666276,1465,159554.76061226393,5.5736639495818325,0.2902174047095835,2,Fraud Risk,0
Healthcare,38845,244.95278575826492,1691,455221.59210712736,1.1053236412980336,0.12872944740128867,3,Operational Inefficiency,1
Healthcare,33574,470.5175550012959,1182,337151.17504821066,3.708779638693682,0.4210206103813504,39,Operational Inefficiency,1
Telecom,37536,109.19938667136442,1000,324614.23596124916,9.402664996297576,0.24547408360737047,15,Fraud Risk,2
Healthcare,42910,489.4368433943526,537,281904.0473696292,3.7947661240780515,0.32504119389224195,10,Fraud Risk,2
Retail,8995,497.25823316530835,1551,27659.288017219176,4.244134483960765,0.39910020130359675,26,Low Sales,0
Healthcare,26186,286.6962342475534,525,466301.6056643656,5.258485434106644,0.4487044749849685,25,High Customer Churn,2
E-commerce,30245,101.6685152850358,1067,315829.0591832327,6.055240373663272,0.3687104275639771,30,Fraud Risk,1
Healthcare,23813,171.73034621162992,1504,497060.68177463964,8.278377803386697,0.0828966023332988,33,High Customer Churn,1
Banking,14276,223.75655968473689,585,270991.4203625791,2.7128910084041586,0.4287208610970354,7,Operational Inefficiency,2
Retail,20989,168.475627691947,1855,356504.8914935755,8.845717394733015,0.313103178774098,38,High Customer Churn,1
Banking,13746,154.70507834072757,1308,32823.73114377998,7.817944214295005,0.30863038160633405,0,High Acquisition Cost,0
Banking,45243,486.67026042385163,1682,317709.40752758837,7.503853011953997,0.46145687430441157,1,Low Sales,1
E-commerce,19557,93.61511715955791,559,383501.55773722683,1.7812411634317171,0.13192746227628271,26,Low Sales,2
Retail,29060,371.9973961840939,1020,390364.5759520159,1.1947662097712621,0.12739793306207634,44,High Customer Churn,2
Retail,7568,20.196938930803938,1225,386205.2678539913,6.346114308172756,0.2614648418005313,42,Low Sales,1
Retail,36369,306.16768131314086,1679,117009.90051036549,8.76820566270845,0.3779229026020839,2,High Customer Churn,0
Retail,20041,459.65264189794516,1138,487822.24641458684,6.259973177265723,0.22914794703196947,33,High Customer Churn,1
Retail,7080,158.20836516474512,847,497615.14970934467,2.9191137890097774,0.3206067810472771,15,Operational Inefficiency,2
E-commerce,14854,109.05246812370521,1996,42419.958204992625,1.814679081542919,0.23173711486913223,0,High Customer Churn,0
Healthcare,3159,332.8063015416449,150,468540.97929181985,7.296368075359615,0.30908971843861466,6,Low Sales,2
Banking,28025,362.0486755032287,408,148277.3511806628,7.495932495860286,0.41290852828071845,34,High Acquisition Cost,2
Retail,42081,350.254649096951,1157,346195.6204667276,2.552785306183978,0.09843358108455241,21,Fraud Risk,1
Healthcare,5368,173.27210241025955,1759,172364.90576438542,1.2537128394688266,0.35073548166293217,47,Low Sales,0
Healthcare,35085,141.05715303647884,1104,484038.39006969513,4.674551619008773,0.3958386122757098,31,High Acquisition Cost,1
Banking,28094,478.84102398178123,1712,55244.40986025006,6.244468319197199,0.22908458966607342,25,Low Sales,0
E-commerce,47040,463.18376396956614,734,251384.67439340614,7.354021686104721,0.1683844527632486,5,High Acquisition Cost,2
Telecom,2230,239.51197274855375,304,216883.65701132696,8.289505082376126,0.01663671872295702,45,Low Sales,2
